af,MAC,pn,ps,SC,rep,sample.n,year
0.571428571428571,8,177,436,OO,64,8,18
0.4375,7,77,185,OO,64,8,18
0.375,3,19,36,OO,64,8,18
0.416666666666667,5,124,302,OO,64,8,18
0.25,3,101,222,OO,64,8,18
0.285714285714286,4,201,453,OO,64,8,18
0.3125,5,78,191,OO,64,8,18
0.5,8,79,206,OO,64,8,18
0.4,4,50,99,OO,64,8,18
0.5,4,16,19,OO,64,8,18
0.5,6,136,235,OO,64,8,18
0.357142857142857,5,212,460,OO,64,8,18
0.0714285714285714,1,203,379,OO,64,8,18
0.785714285714286,11,190,428,OO,64,8,18
0.916666666666667,11,43,75,OO,64,8,18
0.75,6,9,12,OO,64,8,18
0.625,10,48,91,OO,64,8,18
0.25,4,68,138,OO,64,8,18
0.75,9,78,165,OO,64,8,18
0.75,12,24,93,OO,64,8,18
0.5,5,57,91,OO,64,8,18
0.6875,11,45,97,OO,64,8,18
0.2,2,44,58,OO,64,8,18
0.8,8,20,47,OO,64,8,18
0.642857142857143,9,142,291,OO,64,8,18
0.125,1,9,26,OO,64,8,18
0.0833333333333333,1,91,175,OO,64,8,18
0.1,1,30,66,OO,64,8,18
0.666666666666667,8,80,133,OO,64,8,18
0.7,7,34,45,OO,64,8,18
0.125,2,38,65,OO,64,8,18
0.625,5,15,15,OO,64,8,18
0.6,6,26,58,OO,64,8,18
0.857142857142857,12,125,255,OO,64,8,18
0.833333333333333,10,53,117,OO,64,8,18
0.5625,9,56,131,OO,64,8,18
0.875,14,14,38,OO,64,8,18
0.375,6,40,84,OO,64,8,18
0.3,3,35,81,OO,64,8,18
0.5,3,4,7,OO,64,8,18
0.0625,1,58,143,OO,64,8,18
0.928571428571429,13,98,250,OO,64,8,18
0.9375,15,29,72,OO,64,8,18
0.8125,13,45,133,OO,64,8,18
0.333333333333333,2,4,2,OO,64,8,18
0.9,9,21,32,OO,64,8,18
1,10,21,30,OO,64,8,18
0.25,2,14,28,OO,64,8,18
0.25,1,2,0,OO,64,8,18
0.666666666666667,4,2,1,OO,64,8,18
0.833333333333333,5,2,2,OO,64,8,18
1,12,50,93,OO,64,8,18
0.875,7,6,12,OO,64,8,18
1,14,161,328,OO,64,8,18
1,8,11,8,OO,64,8,18
1,16,48,92,OO,64,8,18
0.166666666666667,1,4,5,OO,64,8,18
1,6,3,0,OO,64,8,18
0.5,2,2,2,OO,64,8,18
0,0,15140,18855,OO,65,8,17
0.142857142857143,2,154,317,OO,65,8,17
0.166666666666667,2,30,73,OO,65,8,17
0.25,3,48,79,OO,65,8,17
0.375,6,318,709,OO,65,8,17
0.0625,1,777,1002,OO,65,8,17
0.0714285714285714,1,274,379,OO,65,8,17
0.125,2,444,926,OO,65,8,17
0.285714285714286,4,147,289,OO,65,8,17
0.3125,5,386,901,OO,65,8,17
0.428571428571429,6,129,247,OO,65,8,17
0.6875,11,172,326,OO,65,8,17
0.357142857142857,5,156,313,OO,65,8,17
0.1875,3,336,685,OO,65,8,17
0.214285714285714,3,126,279,OO,65,8,17
0.2,2,4,14,OO,65,8,17
0.0833333333333333,1,53,97,OO,65,8,17
0.25,4,263,679,OO,65,8,17
0.333333333333333,4,33,79,OO,65,8,17
0.1,1,9,14,OO,65,8,17
0.714285714285714,10,45,118,OO,65,8,17
0.857142857142857,12,29,35,OO,65,8,17
0.8125,13,67,143,OO,65,8,17
0.642857142857143,9,70,160,OO,65,8,17
0.785714285714286,11,40,104,OO,65,8,17
0.75,12,141,261,OO,65,8,17
0.75,9,12,18,OO,65,8,17
0.666666666666667,8,11,30,OO,65,8,17
0.833333333333333,10,5,10,OO,65,8,17
0.875,14,69,123,OO,65,8,17
0.928571428571429,13,6,23,OO,65,8,17
0.4375,7,296,651,OO,65,8,17
0.9375,15,31,55,OO,65,8,17
0.916666666666667,11,3,8,OO,65,8,17
0.5,7,125,276,OO,65,8,17
0.416666666666667,5,29,60,OO,65,8,17
0.5625,9,241,544,OO,65,8,17
0.5,6,24,53,OO,65,8,17
0.625,10,192,422,OO,65,8,17
0.5,8,260,600,OO,65,8,17
0.4,4,3,10,OO,65,8,17
0.571428571428571,8,105,171,OO,65,8,17
0.583333333333333,7,17,37,OO,65,8,17
1,14,2,4,OO,65,8,17
0.3,3,6,10,OO,65,8,17
0.6,6,1,13,OO,65,8,17
0.5,5,6,10,OO,65,8,17
0.7,7,1,3,OO,65,8,17
1,12,1,2,OO,65,8,17
1,16,4,7,OO,65,8,17
0.375,3,2,2,OO,65,8,17
0.125,1,0,4,OO,65,8,17
0.25,2,0,2,OO,65,8,17
0.9,9,2,1,OO,65,8,17
0.5,4,1,1,OO,65,8,17
0.5,3,0,2,OO,65,8,17
1,10,0,1,OO,65,8,17
0.8,8,1,1,OO,65,8,17
0.666666666666667,4,1,0,OO,65,8,17
0,0,16245,20416,OO,65,8,18
0.333333333333333,4,138,225,OO,65,8,18
0.2,2,79,105,OO,65,8,18
0.714285714285714,10,171,408,OO,65,8,18
0.571428571428571,8,156,360,OO,65,8,18
0.25,3,112,251,OO,65,8,18
0.214285714285714,3,106,363,OO,65,8,18
0.7,7,61,111,OO,65,8,18
0.583333333333333,7,112,231,OO,65,8,18
0.666666666666667,8,120,184,OO,65,8,18
0.5,6,156,282,OO,65,8,18
0.428571428571429,6,153,353,OO,65,8,18
0.833333333333333,5,10,9,OO,65,8,18
0.285714285714286,4,158,403,OO,65,8,18
0.357142857142857,5,128,298,OO,65,8,18
0.25,4,46,102,OO,65,8,18
0.3125,5,44,126,OO,65,8,18
0.25,2,20,53,OO,65,8,18
0.5625,9,45,131,OO,65,8,18
0.666666666666667,4,14,17,OO,65,8,18
0.6,6,70,137,OO,65,8,18
0.8,8,44,63,OO,65,8,18
0.3,3,68,128,OO,65,8,18
0.416666666666667,5,119,292,OO,65,8,18
0.5,7,206,457,OO,65,8,18
0.4,4,73,153,OO,65,8,18
0.5,8,50,120,OO,65,8,18
0.4375,7,42,78,OO,65,8,18
0.1875,3,44,108,OO,65,8,18
0.785714285714286,11,148,346,OO,65,8,18
0.375,3,38,68,OO,65,8,18
0.625,10,32,108,OO,65,8,18
0.642857142857143,9,130,332,OO,65,8,18
0.142857142857143,2,100,266,OO,65,8,18
0.5,5,81,154,OO,65,8,18
0.5,4,38,70,OO,65,8,18
0.75,12,42,82,OO,65,8,18
0.625,5,38,66,OO,65,8,18
0.0714285714285714,1,109,211,OO,65,8,18
0.0625,1,28,73,OO,65,8,18
0.5,2,5,6,OO,65,8,18
0.0833333333333333,1,74,166,OO,65,8,18
0.6875,11,37,100,OO,65,8,18
0.166666666666667,2,109,195,OO,65,8,18
0.1,1,52,84,OO,65,8,18
0.125,1,26,54,OO,65,8,18
0.5,3,18,24,OO,65,8,18
0.25,1,3,8,OO,65,8,18
0.75,9,103,206,OO,65,8,18
0.375,6,36,79,OO,65,8,18
0.166666666666667,1,12,19,OO,65,8,18
0.75,6,27,30,OO,65,8,18
0.875,14,11,28,OO,65,8,18
0.333333333333333,2,12,24,OO,65,8,18
0.833333333333333,10,66,122,OO,65,8,18
0.928571428571429,13,76,190,OO,65,8,18
0.916666666666667,11,51,89,OO,65,8,18
1,8,14,32,OO,65,8,18
0.857142857142857,12,67,142,OO,65,8,18
0.9,9,35,61,OO,65,8,18
0.9375,15,25,49,OO,65,8,18
1,12,85,123,OO,65,8,18
1,14,147,309,OO,65,8,18
1,16,39,105,OO,65,8,18
1,10,47,73,OO,65,8,18
1,4,8,8,OO,65,8,18
0.75,3,3,5,OO,65,8,18
0.8125,13,23,65,OO,65,8,18
0.875,7,16,25,OO,65,8,18
1,6,8,7,OO,65,8,18
0.125,2,38,67,OO,65,8,18
0.5,1,0,1,OO,65,8,18
NA,0,1,0,OO,65,8,18
1,2,0,2,OO,65,8,18
0,0,15599,19085,OO,66,8,17
0.25,4,327,762,OO,66,8,17
0.285714285714286,4,186,345,OO,66,8,17
0.5625,9,276,597,OO,66,8,17
0.5,8,277,577,OO,66,8,17
0.5,6,20,48,OO,66,8,17
0.5,7,117,284,OO,66,8,17
0.571428571428571,8,120,261,OO,66,8,17
0.142857142857143,2,174,340,OO,66,8,17
0.428571428571429,6,142,280,OO,66,8,17
0.125,2,313,646,OO,66,8,17
0.1875,3,344,759,OO,66,8,17
0.375,6,330,727,OO,66,8,17
0.3125,5,366,841,OO,66,8,17
0.0625,1,413,728,OO,66,8,17
0.357142857142857,5,175,363,OO,66,8,17
0.2,2,10,14,OO,66,8,17
0.4375,7,293,673,OO,66,8,17
0.333333333333333,4,40,65,OO,66,8,17
0.6875,11,121,280,OO,66,8,17
0.714285714285714,10,58,121,OO,66,8,17
0.642857142857143,9,89,169,OO,66,8,17
0.214285714285714,3,162,388,OO,66,8,17
0.8125,13,62,125,OO,66,8,17
0.75,12,88,211,OO,66,8,17
0.0714285714285714,1,149,348,OO,66,8,17
0.625,10,237,490,OO,66,8,17
0.666666666666667,8,14,38,OO,66,8,17
0.0833333333333333,1,34,59,OO,66,8,17
0.583333333333333,7,22,50,OO,66,8,17
0.416666666666667,5,25,68,OO,66,8,17
0.25,3,37,77,OO,66,8,17
0.3,3,8,10,OO,66,8,17
0.166666666666667,2,41,71,OO,66,8,17
0.875,14,45,77,OO,66,8,17
0.833333333333333,10,8,16,OO,66,8,17
0.9375,15,30,60,OO,66,8,17
0.928571428571429,13,13,26,OO,66,8,17
0.857142857142857,12,16,38,OO,66,8,17
0.5,5,4,10,OO,66,8,17
0.785714285714286,11,33,41,OO,66,8,17
0.75,9,4,14,OO,66,8,17
0.6,6,1,3,OO,66,8,17
0.1,1,3,14,OO,66,8,17
0.916666666666667,11,4,5,OO,66,8,17
0.125,1,0,1,OO,66,8,17
1,14,2,8,OO,66,8,17
0.25,2,0,1,OO,66,8,17
0.4,4,5,7,OO,66,8,17
1,16,6,8,OO,66,8,17
1,12,1,2,OO,66,8,17
0.625,5,0,1,OO,66,8,17
0.5,4,1,3,OO,66,8,17
0.75,6,1,0,OO,66,8,17
0.7,7,1,2,OO,66,8,17
0.9,9,1,1,OO,66,8,17
0,0,15956,19777,OO,66,8,18
0.214285714285714,3,98,193,OO,66,8,18
0.25,4,202,420,OO,66,8,18
0.285714285714286,4,141,264,OO,66,8,18
0.6875,11,174,383,OO,66,8,18
0.5,8,307,783,OO,66,8,18
0.5625,9,192,427,OO,66,8,18
0.0625,1,227,452,OO,66,8,18
0.5,7,153,320,OO,66,8,18
0.5,5,20,41,OO,66,8,18
0.5,6,62,94,OO,66,8,18
0.142857142857143,2,78,189,OO,66,8,18
0.5,4,7,11,OO,66,8,18
0.428571428571429,6,155,289,OO,66,8,18
0.166666666666667,2,33,71,OO,66,8,18
0.4375,7,250,593,OO,66,8,18
0.571428571428571,8,120,197,OO,66,8,18
0.1875,3,179,387,OO,66,8,18
0.0714285714285714,1,105,200,OO,66,8,18
0.75,12,187,395,OO,66,8,18
0.714285714285714,10,82,200,OO,66,8,18
0.785714285714286,11,82,143,OO,66,8,18
0.357142857142857,5,114,259,OO,66,8,18
0.3125,5,195,561,OO,66,8,18
0.625,10,232,480,OO,66,8,18
0.125,2,162,365,OO,66,8,18
0.25,3,42,84,OO,66,8,18
0.75,9,34,55,OO,66,8,18
0.666666666666667,8,28,52,OO,66,8,18
0.583333333333333,7,37,80,OO,66,8,18
0.0833333333333333,1,32,78,OO,66,8,18
0.4,4,8,19,OO,66,8,18
0.166666666666667,1,2,3,OO,66,8,18
0.642857142857143,9,84,180,OO,66,8,18
0.2,2,15,24,OO,66,8,18
0.125,1,7,5,OO,66,8,18
0.375,3,4,9,OO,66,8,18
0.6,6,11,28,OO,66,8,18
1,6,1,2,OO,66,8,18
0.333333333333333,4,53,101,OO,66,8,18
0.375,6,165,416,OO,66,8,18
0.416666666666667,5,66,89,OO,66,8,18
0.25,2,9,2,OO,66,8,18
0.3,3,21,25,OO,66,8,18
0.857142857142857,12,52,123,OO,66,8,18
0.8125,13,142,344,OO,66,8,18
0.1,1,11,30,OO,66,8,18
0.875,14,119,249,OO,66,8,18
0.833333333333333,10,16,50,OO,66,8,18
0.5,3,1,1,OO,66,8,18
0.928571428571429,13,27,66,OO,66,8,18
0.625,5,2,3,OO,66,8,18
1,8,0,1,OO,66,8,18
0.916666666666667,11,14,24,OO,66,8,18
1,12,14,21,OO,66,8,18
0.9375,15,69,143,OO,66,8,18
0.8,8,11,17,OO,66,8,18
1,14,55,90,OO,66,8,18
0.7,7,6,18,OO,66,8,18
1,16,155,301,OO,66,8,18
0.666666666666667,4,2,0,OO,66,8,18
0.9,9,7,2,OO,66,8,18
1,10,5,3,OO,66,8,18
0.75,6,3,1,OO,66,8,18
0.875,7,3,2,OO,66,8,18
0.333333333333333,2,0,2,OO,66,8,18
0.833333333333333,5,1,1,OO,66,8,18
0.25,1,1,0,OO,66,8,18
0,0,15730,19810,OO,67,8,17
0.142857142857143,2,116,295,OO,67,8,17
0.0625,1,675,1000,OO,67,8,17
0.0714285714285714,1,224,333,OO,67,8,17
0.25,3,41,62,OO,67,8,17
0.3125,5,321,733,OO,67,8,17
0.214285714285714,3,130,247,OO,67,8,17
0.375,6,282,612,OO,67,8,17
0.25,4,341,683,OO,67,8,17
0.785714285714286,11,41,68,OO,67,8,17
0.333333333333333,4,29,78,OO,67,8,17
0.1875,3,254,557,OO,67,8,17
0.285714285714286,4,156,289,OO,67,8,17
0.6875,11,152,285,OO,67,8,17
0.3,3,4,9,OO,67,8,17
0.357142857142857,5,135,284,OO,67,8,17
0.666666666666667,8,14,31,OO,67,8,17
0.9,9,1,3,OO,67,8,17
0.75,12,118,272,OO,67,8,17
0.875,14,53,116,OO,67,8,17
0.857142857142857,12,29,48,OO,67,8,17
0.625,10,183,391,OO,67,8,17
0.9375,15,52,87,OO,67,8,17
0.833333333333333,10,9,17,OO,67,8,17
0.8125,13,61,162,OO,67,8,17
0.928571428571429,13,12,29,OO,67,8,17
0.916666666666667,11,1,4,OO,67,8,17
0.125,2,284,663,OO,67,8,17
0.75,9,7,17,OO,67,8,17
0.714285714285714,10,52,96,OO,67,8,17
0.166666666666667,2,40,59,OO,67,8,17
0.0833333333333333,1,56,85,OO,67,8,17
1,16,2,7,OO,67,8,17
1,14,1,3,OO,67,8,17
0.5,6,30,51,OO,67,8,17
0.375,3,0,1,OO,67,8,17
0.428571428571429,6,99,212,OO,67,8,17
0.5625,9,248,548,OO,67,8,17
0.4375,7,248,591,OO,67,8,17
1,10,0,1,OO,67,8,17
0.416666666666667,5,26,56,OO,67,8,17
0.5,8,271,641,OO,67,8,17
0.642857142857143,9,58,161,OO,67,8,17
0.5,7,106,254,OO,67,8,17
0.571428571428571,8,96,189,OO,67,8,17
0.1,1,9,4,OO,67,8,17
1,12,0,2,OO,67,8,17
0.2,2,8,11,OO,67,8,17
0.6,6,1,10,OO,67,8,17
0.4,4,1,7,OO,67,8,17
0.583333333333333,7,30,49,OO,67,8,17
0.8,8,2,2,OO,67,8,17
0.5,5,2,3,OO,67,8,17
0.25,2,1,0,OO,67,8,17
0.625,5,1,0,OO,67,8,17
0.125,1,2,1,OO,67,8,17
0.7,7,3,6,OO,67,8,17
0.5,3,0,1,OO,67,8,17
0.75,6,0,1,OO,67,8,17
0.5,4,0,1,OO,67,8,17
0,0,15871,19826,OO,67,8,18
0.3125,5,217,444,OO,67,8,18
0.2,2,12,25,OO,67,8,18
0.1875,3,181,439,OO,67,8,18
0.5625,9,260,653,OO,67,8,18
0.5,8,221,533,OO,67,8,18
0.142857142857143,2,97,161,OO,67,8,18
0.428571428571429,6,93,219,OO,67,8,18
0.5,7,99,198,OO,67,8,18
0.25,4,231,514,OO,67,8,18
0.0625,1,300,490,OO,67,8,18
0.357142857142857,5,97,205,OO,67,8,18
0.375,6,212,552,OO,67,8,18
0.625,10,167,420,OO,67,8,18
0.4375,7,259,548,OO,67,8,18
0.214285714285714,3,75,186,OO,67,8,18
0.571428571428571,8,103,186,OO,67,8,18
0.666666666666667,8,41,42,OO,67,8,18
0.642857142857143,9,69,146,OO,67,8,18
0.583333333333333,7,34,52,OO,67,8,18
0.416666666666667,5,43,70,OO,67,8,18
0.0714285714285714,1,114,215,OO,67,8,18
0.166666666666667,2,34,70,OO,67,8,18
0.333333333333333,4,53,64,OO,67,8,18
0.285714285714286,4,105,199,OO,67,8,18
0.125,2,192,508,OO,67,8,18
0.5,6,50,84,OO,67,8,18
0.25,2,8,3,OO,67,8,18
0.6875,11,202,529,OO,67,8,18
0.75,9,30,48,OO,67,8,18
0.714285714285714,10,86,156,OO,67,8,18
0.3,3,13,22,OO,67,8,18
0.25,3,33,62,OO,67,8,18
0.875,14,149,319,OO,67,8,18
0.8125,13,219,406,OO,67,8,18
1,12,14,25,OO,67,8,18
0.916666666666667,11,14,25,OO,67,8,18
0.9375,15,65,189,OO,67,8,18
0.857142857142857,12,75,108,OO,67,8,18
0.928571428571429,13,33,43,OO,67,8,18
0.5,4,4,1,OO,67,8,18
0.75,12,172,383,OO,67,8,18
0.0833333333333333,1,52,68,OO,67,8,18
0.625,5,2,4,OO,67,8,18
0.833333333333333,10,29,37,OO,67,8,18
0.1,1,13,17,OO,67,8,18
0.125,1,4,9,OO,67,8,18
0.9,9,10,13,OO,67,8,18
0.875,7,1,1,OO,67,8,18
0.785714285714286,11,64,139,OO,67,8,18
1,16,190,391,OO,67,8,18
1,14,49,82,OO,67,8,18
1,10,8,6,OO,67,8,18
0.7,7,15,19,OO,67,8,18
0.4,4,14,23,OO,67,8,18
0.375,3,5,6,OO,67,8,18
0.5,5,16,12,OO,67,8,18
0.6,6,9,21,OO,67,8,18
0.8,8,13,11,OO,67,8,18
0.75,6,2,5,OO,67,8,18
1,8,2,2,OO,67,8,18
1,6,1,0,OO,67,8,18
0.5,3,1,2,OO,67,8,18
0.833333333333333,5,1,0,OO,67,8,18
0.166666666666667,1,0,2,OO,67,8,18
0,0,15271,18963,OO,68,8,17
0.1875,3,329,810,OO,68,8,17
0.166666666666667,2,40,57,OO,68,8,17
0.142857142857143,2,128,283,OO,68,8,17
0.3125,5,388,872,OO,68,8,17
0.0714285714285714,1,274,397,OO,68,8,17
0.125,2,404,808,OO,68,8,17
0.285714285714286,4,129,303,OO,68,8,17
0.416666666666667,5,25,42,OO,68,8,17
0.833333333333333,10,5,6,OO,68,8,17
0.0625,1,801,1131,OO,68,8,17
0.25,4,369,807,OO,68,8,17
0.785714285714286,11,31,71,OO,68,8,17
0.75,12,107,245,OO,68,8,17
0.214285714285714,3,134,279,OO,68,8,17
0.25,3,29,59,OO,68,8,17
0.916666666666667,11,3,6,OO,68,8,17
0.875,14,48,97,OO,68,8,17
0.8125,13,87,190,OO,68,8,17
0.857142857142857,12,23,38,OO,68,8,17
0.9375,15,36,70,OO,68,8,17
0.928571428571429,13,11,20,OO,68,8,17
0.5,7,91,213,OO,68,8,17
0.0833333333333333,1,61,79,OO,68,8,17
0.571428571428571,8,72,169,OO,68,8,17
0.4375,7,245,655,OO,68,8,17
0.642857142857143,9,50,127,OO,68,8,17
0.1,1,8,10,OO,68,8,17
0.357142857142857,5,130,244,OO,68,8,17
0.333333333333333,4,24,57,OO,68,8,17
0.375,6,334,725,OO,68,8,17
0.666666666666667,8,11,28,OO,68,8,17
0.625,10,195,479,OO,68,8,17
0.5,8,333,671,OO,68,8,17
0.5625,9,207,400,OO,68,8,17
0.6875,11,167,364,OO,68,8,17
0.714285714285714,10,51,85,OO,68,8,17
0.428571428571429,6,118,249,OO,68,8,17
0.583333333333333,7,15,28,OO,68,8,17
0.5,6,33,38,OO,68,8,17
0.75,9,12,16,OO,68,8,17
0.125,1,1,0,OO,68,8,17
1,14,1,1,OO,68,8,17
1,12,1,4,OO,68,8,17
0.6,6,0,5,OO,68,8,17
0.4,4,3,6,OO,68,8,17
0.2,2,5,9,OO,68,8,17
1,16,1,1,OO,68,8,17
0.7,7,3,5,OO,68,8,17
0.5,5,0,3,OO,68,8,17
0.3,3,1,8,OO,68,8,17
0.8,8,0,1,OO,68,8,17
0.9,9,2,0,OO,68,8,17
0.375,3,0,2,OO,68,8,17
0.625,5,1,0,OO,68,8,17
0.25,2,0,1,OO,68,8,17
0.333333333333333,2,0,1,OO,68,8,17
0,0,16032,19948,OO,68,8,18
0.1875,3,110,341,OO,68,8,18
0.25,3,32,66,OO,68,8,18
0.285714285714286,4,111,213,OO,68,8,18
0.6875,11,191,414,OO,68,8,18
0.4375,7,301,663,OO,68,8,18
0.214285714285714,3,79,143,OO,68,8,18
0.5,7,158,317,OO,68,8,18
0.142857142857143,2,82,150,OO,68,8,18
0.5625,9,215,520,OO,68,8,18
0.428571428571429,6,144,251,OO,68,8,18
0.625,5,2,7,OO,68,8,18
0.3125,5,221,515,OO,68,8,18
0.25,4,156,410,OO,68,8,18
0.5,6,59,114,OO,68,8,18
0.583333333333333,7,34,71,OO,68,8,18
0.375,6,177,451,OO,68,8,18
0.333333333333333,4,35,77,OO,68,8,18
0.875,14,130,300,OO,68,8,18
0.625,10,144,319,OO,68,8,18
0.2,2,13,14,OO,68,8,18
0.75,12,156,351,OO,68,8,18
0.5,8,297,669,OO,68,8,18
0.666666666666667,8,27,45,OO,68,8,18
0.416666666666667,5,43,109,OO,68,8,18
0.714285714285714,10,70,145,OO,68,8,18
0.166666666666667,2,31,61,OO,68,8,18
0.0625,1,238,534,OO,68,8,18
0.642857142857143,9,72,141,OO,68,8,18
0.5,4,4,4,OO,68,8,18
0.0714285714285714,1,104,209,OO,68,8,18
0.0833333333333333,1,40,86,OO,68,8,18
0.5,3,2,2,OO,68,8,18
0.785714285714286,11,57,148,OO,68,8,18
0.8125,13,191,376,OO,68,8,18
0.333333333333333,2,1,1,OO,68,8,18
0.125,2,157,401,OO,68,8,18
0.571428571428571,8,119,156,OO,68,8,18
0.75,9,36,40,OO,68,8,18
0.357142857142857,5,98,209,OO,68,8,18
0.6,6,17,23,OO,68,8,18
0.25,2,2,4,OO,68,8,18
0.4,4,12,20,OO,68,8,18
0.1,1,13,22,OO,68,8,18
0.9375,15,116,284,OO,68,8,18
1,12,27,29,OO,68,8,18
0.928571428571429,13,54,100,OO,68,8,18
0.166666666666667,1,1,1,OO,68,8,18
0.916666666666667,11,15,34,OO,68,8,18
0.857142857142857,12,66,135,OO,68,8,18
0.5,5,23,15,OO,68,8,18
0.833333333333333,10,35,50,OO,68,8,18
0.3,3,15,21,OO,68,8,18
0.9,9,4,13,OO,68,8,18
0.7,7,14,11,OO,68,8,18
0.8,8,9,10,OO,68,8,18
1,16,171,359,OO,68,8,18
0.125,1,2,5,OO,68,8,18
0.875,7,0,2,OO,68,8,18
0.375,3,3,5,OO,68,8,18
1,14,65,87,OO,68,8,18
1,10,7,8,OO,68,8,18
1,8,3,5,OO,68,8,18
0.833333333333333,5,0,1,OO,68,8,18
0.666666666666667,4,1,0,OO,68,8,18
0.75,6,3,3,OO,68,8,18
1,4,1,0,OO,68,8,18
0,0,15421,19154,OO,69,8,17
0.333333333333333,4,54,146,OO,69,8,17
0.0714285714285714,1,234,337,OO,69,8,17
0.5,6,75,137,OO,69,8,17
0.4375,7,214,493,OO,69,8,17
0.0625,1,419,524,OO,69,8,17
0.357142857142857,5,161,361,OO,69,8,17
0.416666666666667,5,61,110,OO,69,8,17
0.5,7,123,261,OO,69,8,17
0.166666666666667,2,85,165,OO,69,8,17
0.428571428571429,6,143,290,OO,69,8,17
0.642857142857143,9,99,179,OO,69,8,17
0.5,5,13,35,OO,69,8,17
0.375,6,293,569,OO,69,8,17
0.0833333333333333,1,81,162,OO,69,8,17
0.285714285714286,4,162,366,OO,69,8,17
0.3125,5,216,501,OO,69,8,17
0.5625,9,201,488,OO,69,8,17
0.571428571428571,8,109,258,OO,69,8,17
0.5,8,245,454,OO,69,8,17
0.625,5,4,2,OO,69,8,17
0.583333333333333,7,32,82,OO,69,8,17
0.666666666666667,8,39,59,OO,69,8,17
0.6875,11,109,245,OO,69,8,17
0.75,12,94,219,OO,69,8,17
0.785714285714286,11,44,99,OO,69,8,17
0.714285714285714,10,68,152,OO,69,8,17
0.625,10,155,372,OO,69,8,17
0.8,8,8,11,OO,69,8,17
0.75,9,17,46,OO,69,8,17
0.142857142857143,2,208,416,OO,69,8,17
0.125,2,360,737,OO,69,8,17
0.875,14,73,158,OO,69,8,17
0.928571428571429,13,26,41,OO,69,8,17
0.9375,15,37,80,OO,69,8,17
0.25,3,74,155,OO,69,8,17
0.916666666666667,11,9,19,OO,69,8,17
0.25,4,302,697,OO,69,8,17
0.9,9,10,9,OO,69,8,17
0.2,2,25,44,OO,69,8,17
0.375,3,5,8,OO,69,8,17
0.1,1,25,45,OO,69,8,17
0.4,4,25,50,OO,69,8,17
0.3,3,26,37,OO,69,8,17
0.8125,13,70,168,OO,69,8,17
0.1875,3,284,669,OO,69,8,17
0.214285714285714,3,184,403,OO,69,8,17
0.7,7,7,25,OO,69,8,17
0.857142857142857,12,40,87,OO,69,8,17
0.833333333333333,10,20,31,OO,69,8,17
1,12,4,7,OO,69,8,17
1,10,0,2,OO,69,8,17
0.125,1,5,8,OO,69,8,17
0.6,6,17,19,OO,69,8,17
0.25,2,7,7,OO,69,8,17
0.5,4,3,8,OO,69,8,17
1,16,15,20,OO,69,8,17
1,14,4,10,OO,69,8,17
0.75,6,2,0,OO,69,8,17
0.875,7,1,0,OO,69,8,17
0.166666666666667,1,1,0,OO,69,8,17
0.333333333333333,2,0,1,OO,69,8,17
0,0,16138,20225,OO,69,8,18
0.357142857142857,5,138,283,OO,69,8,18
0.142857142857143,2,67,163,OO,69,8,18
0.25,4,200,394,OO,69,8,18
0.75,12,201,383,OO,69,8,18
0.5625,9,219,502,OO,69,8,18
0.214285714285714,3,93,196,OO,69,8,18
0.571428571428571,8,150,210,OO,69,8,18
0.4375,7,245,621,OO,69,8,18
0.5,8,190,424,OO,69,8,18
0.583333333333333,7,32,65,OO,69,8,18
0.3125,5,187,410,OO,69,8,18
0.285714285714286,4,106,214,OO,69,8,18
0.1875,3,93,265,OO,69,8,18
0.5,7,121,218,OO,69,8,18
0.666666666666667,8,38,58,OO,69,8,18
0.0714285714285714,1,124,236,OO,69,8,18
0.333333333333333,4,46,81,OO,69,8,18
0.25,3,27,58,OO,69,8,18
0.642857142857143,9,103,176,OO,69,8,18
0.6875,11,177,429,OO,69,8,18
0.416666666666667,5,44,80,OO,69,8,18
0.0625,1,214,532,OO,69,8,18
0.5,6,41,66,OO,69,8,18
0.0833333333333333,1,41,71,OO,69,8,18
0.625,10,180,445,OO,69,8,18
0.5,5,8,21,OO,69,8,18
0.6,6,9,18,OO,69,8,18
0.125,2,86,283,OO,69,8,18
0.125,1,1,2,OO,69,8,18
0.166666666666667,2,35,54,OO,69,8,18
0.375,6,200,549,OO,69,8,18
0.7,7,9,8,OO,69,8,18
0.428571428571429,6,140,280,OO,69,8,18
0.2,2,8,15,OO,69,8,18
0.25,2,1,0,OO,69,8,18
0.75,6,2,2,OO,69,8,18
0.875,14,137,313,OO,69,8,18
0.857142857142857,12,45,103,OO,69,8,18
0.928571428571429,13,76,138,OO,69,8,18
0.8125,13,120,230,OO,69,8,18
0.9,9,3,6,OO,69,8,18
0.916666666666667,11,24,31,OO,69,8,18
0.785714285714286,11,74,143,OO,69,8,18
0.75,9,34,43,OO,69,8,18
0.4,4,20,15,OO,69,8,18
0.1,1,14,19,OO,69,8,18
0.714285714285714,10,125,224,OO,69,8,18
1,12,28,30,OO,69,8,18
1,10,6,8,OO,69,8,18
0.833333333333333,10,12,27,OO,69,8,18
0.9375,15,120,282,OO,69,8,18
1,16,211,419,OO,69,8,18
1,14,64,133,OO,69,8,18
0.3,3,8,14,OO,69,8,18
0.625,5,2,2,OO,69,8,18
1,8,0,1,OO,69,8,18
0.5,4,1,1,OO,69,8,18
0.8,8,7,13,OO,69,8,18
